close,ticker,date,open,high,low,volume,ex-dividend,split_ratio,adj_open,adj_high,adj_low,adj_close,adj_volume
101.0,A,2000-02-28,108.1,109.2,98.25,1198400.0,0.0,1.0,73.750218165812,74.500682920505,67.030147407872,68.906309294607,1198400.0
103.9,A,2000-02-29,101.4,105.2,101.3,685300.0,0.0,1.0,69.179205569041,71.771720176165,69.11098150043199,70.884807284254,685300.0
109.1,A,2000-03-01,104.5,111.8,104.3,742400.0,0.0,1.0,71.294151695905,76.274508704327,71.157703558688,74.432458851897,742400.0
105.3,A,2000-03-02,109.9,110.0,102.5,850000.0,0.0,1.0,74.978251400765,75.046475469374,69.929670323735,71.839944244773,850000.0
108.0,A,2000-03-03,104.9,111.8,104.9,869700.0,0.0,1.0,71.567047970339,76.274508704327,71.567047970339,73.681994097203,869700.0
159.0,A,2000-03-06,113.0,162.0,112.5,4072600.0,0.0,1.0,77.093197527629,110.5229911458,76.75207718458701,108.47626908755,4072600.0
142.0,A,2000-03-07,156.0,161.0,131.0,5515600.0,0.0,1.0,106.42954702929,109.84075045972,89.373529877163,96.8781774241,5515600.0
152.0,A,2000-03-08,146.0,152.0,140.0,2828300.0,0.0,1.0,99.607140168441,103.70058428495001,95.51369605193001,103.70058428495001,2828300.0
153.0,A,2000-03-09,147.0,154.0,145.0,1798700.0,0.0,1.0,100.28938085453001,105.06506565712,98.924899482356,104.38282497104,1798700.0
142.0,A,2000-03-10,153.0,154.9,140.0,1773500.0,0.0,1.0,104.38282497104,105.67908227459999,95.51369605193001,96.8781774241,1773500.0
131.3,A,2000-03-13,130.1,138.9,129.5,1878900.0,0.0,1.0,88.75951325968599,94.763231297236,88.350168848035,89.57820208298901,1878900.0
130.0,A,2000-03-14,133.0,136.0,118.9,2520000.0,0.0,1.0,90.738011249334,92.784733307589,81.11841757553199,88.691289191078,2520000.0
114.3,A,2000-03-15,128.1,128.1,113.3,2179000.0,0.0,1.0,87.395031887516,87.395031887516,77.297869733455,77.98011041954001,2179000.0
118.1,A,2000-03-16,116.0,123.0,112.0,1981100.0,0.0,1.0,79.139919585885,83.915604388481,76.41095684154399,80.572625026664,1981100.0
121.1,A,2000-03-17,119.3,127.0,118.1,1118600.0,0.0,1.0,81.391313849966,86.644567132822,80.572625026664,82.619347084919,1118600.0
113.8,A,2000-03-20,120.4,121.5,113.0,1016200.0,0.0,1.0,82.14177860465999,82.892243359354,77.093197527629,77.638990076497,1016200.0
115.0,A,2000-03-21,110.8,115.0,105.8,1808500.0,0.0,1.0,75.592268018242,78.4576788998,72.181064587816,78.4576788998,1808500.0
119.4,A,2000-03-22,113.6,120.9,109.1,1407700.0,0.0,1.0,77.50254193928001,82.482898947702,74.432458851897,81.459537918575,1407700.0
119.7,A,2000-03-23,119.3,123.8,117.0,1396200.0,0.0,1.0,81.391313849966,84.46139693735,79.82216027196999,81.6642101244,1396200.0
120.0,A,2000-03-24,118.75,121.0,116.25,880200.0,0.0,1.0,81.01608147261899,82.551123016311,79.310479757406,81.868882330226,880200.0
114.3,A,2000-03-27,118.2,119.5,113.2,605700.0,0.0,1.0,80.640849095272,81.527761987183,77.229645664846,77.98011041954001,605700.0
119.1,A,2000-03-28,114.0,121.9,113.5,996100.0,0.0,1.0,77.775438213714,83.165139633788,77.434317870672,81.25486571274901,996100.0
112.0,A,2000-03-29,119.0,121.0,110.0,894400.0,0.0,1.0,81.18664164414099,82.551123016311,75.046475469374,76.41095684154399,894400.0
105.0,A,2000-03-30,108.2,112.5,99.13,1455100.0,0.0,1.0,73.81844223441999,76.75207718458701,67.630519211627,71.635272038948,1455100.0
104.0,A,2000-03-31,106.0,106.0,90.0,2670200.0,0.0,1.0,72.317512725033,72.317512725033,61.401661747669,70.953031352862,2670200.0
98.0,A,2000-04-03,103.0,103.3,91.75,1452700.0,0.0,1.0,70.270790666777,70.475462872603,62.595582948318004,66.859587236351,1452700.0
93.5,A,2000-04-04,98.0,102.4,82.0,2517800.0,0.0,1.0,66.859587236351,69.861446255126,55.943736258988,63.789504148968,2517800.0
96.94,A,2000-04-05,92.75,99.88,90.13,1508700.0,0.0,1.0,63.277823634404,68.142199726191,61.49035303686,66.136412109101,1508700.0
105.0,A,2000-04-06,98.38,105.0,97.06,983600.0,0.0,1.0,67.118838697063,71.635272038948,66.218280991431,71.635272038948,983600.0
122.0,A,2000-04-07,107.5,125.0,107.1,2128200.0,0.0,1.0,73.340873754161,85.280085760652,73.067977479726,83.233363702396,2128200.0
107.9,A,2000-04-10,122.0,122.0,105.4,2114500.0,0.0,1.0,83.233363702396,83.233363702396,71.90816831338199,73.613770028595,2114500.0
100.9,A,2000-04-11,101.0,104.9,99.56,1356300.0,0.0,1.0,68.906309294607,71.567047970339,67.92388270664401,68.838085225998,1356300.0
86.0,A,2000-04-12,98.0,99.25,83.0,3112700.0,0.0,1.0,66.859587236351,67.712388093958,56.625976945073006,58.672699003328,3112700.0
90.0,A,2000-04-13,88.0,97.0,87.0,2672800.0,0.0,1.0,60.037180375499,66.177346550266,59.354939689413996,61.401661747669,2672800.0
82.69,A,2000-04-14,87.75,89.44,81.0,2047700.0,0.0,1.0,59.866620203978,61.019606963462,55.261495572902,56.414482332386,2047700.0
79.5,A,2000-04-17,80.06,82.63,73.06,1972500.0,0.0,1.0,54.620189327982,56.373547891221,49.844504525386,54.238134543775,1972500.0
87.0,A,2000-04-18,78.0,88.0,75.13,2688300.0,0.0,1.0,53.214773514647,60.037180375499,51.256742745581995,59.354939689413996,2688300.0
87.25,A,2000-04-19,87.0,89.94,84.0,1733900.0,0.0,1.0,59.354939689413996,61.360727306504,57.308217631158,59.525499860935,1733900.0
89.94,A,2000-04-20,87.88,91.75,87.38,1039400.0,0.0,1.0,59.955311493169,62.595582948318004,59.614191150126,61.360727306504,1039400.0
91.63,A,2000-04-24,87.13,92.38,85.06,1215000.0,0.0,1.0,59.443630978605,63.025394580551996,58.031392758408,62.513714065988,1215000.0
90.0,A,2000-04-25,94.63,95.56,90.0,803500.0,0.0,1.0,64.560436124244,65.194919962303,61.401661747669,61.401661747669,803500.0
91.88,A,2000-04-26,95.13,95.19,91.63,698500.0,0.0,1.0,64.901556467286,64.942490908452,62.513714065988,62.684274237509996,698500.0
90.75,A,2000-04-27,89.13,93.25,89.0,1631800.0,0.0,1.0,60.808112350775005,63.618943977446,60.71942106158399,61.913342262233,1631800.0
88.63,A,2000-04-28,90.0,90.06,86.94,1272800.0,0.0,1.0,61.401661747669,61.442596188834,59.314005248248996,60.466992007733005,1272800.0
95.38,A,2000-05-01,88.63,96.25,88.63,1356000.0,0.0,1.0,60.466992007733005,65.665666035702,60.466992007733005,65.072116638808,1356000.0
100.8,A,2000-05-02,98.25,104.1,97.44,3046800.0,0.0,1.0,67.030147407872,71.02125542147101,66.477532452143,68.76986115739,3046800.0
91.5,A,2000-05-03,97.5,98.0,89.63,1664800.0,0.0,1.0,66.518466893308,66.859587236351,61.149232693818,62.425022776797,1664800.0
90.25,A,2000-05-04,91.5,91.5,88.25,850000.0,0.0,1.0,62.425022776797,62.425022776797,60.207740547019995,61.572221919191,850000.0
91.44,A,2000-05-05,90.19,93.44,89.63,903700.0,0.0,1.0,61.531287478026,63.748569707802,61.149232693818,62.384088335632,903700.0
84.75,A,2000-05-08,91.88,91.88,84.56,771300.0,0.0,1.0,62.684274237509996,62.684274237509996,57.690272415366,57.819898145722,771300.0
80.19,A,2000-05-09,85.5,86.5,78.56,1229300.0,0.0,1.0,58.331578660286,59.013819346371,53.596828298854,54.708880617173,1229300.0
77.0,A,2000-05-10,79.0,79.69,75.75,1145500.0,0.0,1.0,53.897014200732,54.367760274131,51.679731970955,52.532532828562005,1145500.0
76.56,A,2000-05-11,77.5,79.38,76.0,1203100.0,0.0,1.0,52.873653171604005,54.156265661443996,51.85029214247599,52.232346926683995,1203100.0
90.56,A,2000-05-12,84.0,98.0,82.25,9703800.0,0.0,1.0,57.308217631158,66.859587236351,56.11429643050901,61.783716531877005,9703800.0
88.19,A,2000-05-15,90.0,91.0,85.25,3178000.0,0.0,1.0,61.401661747669,62.083902433755,58.161018488765,60.166806105854995,3178000.0
89.5,A,2000-05-16,90.13,96.94,88.0,4127900.0,0.0,1.0,61.49035303686,66.136412109101,60.037180375499,61.060541404626996,4127900.0
78.0,A,2000-05-17,83.25,83.75,76.81,8906100.0,0.0,1.0,56.796537116594,57.137657459637005,52.402907098205006,53.214773514647,8906100.0
71.0,A,2000-05-18,78.0,78.94,71.0,4401600.0,0.0,1.0,53.214773514647,53.856079759567,48.43908871205,48.43908871205,4401600.0
66.63,A,2000-05-19,72.69,74.69,66.13,3763300.0,0.0,1.0,49.592075471534,50.956556843704995,45.116576570815,45.457696913858,3763300.0
62.38,A,2000-05-22,67.0,68.0,59.94,5594200.0,0.0,1.0,45.710125967709,46.392366653795,40.893506723948,42.558173997996,5594200.0
58.0,A,2000-05-23,61.94,63.25,56.56,3730100.0,0.0,1.0,42.257988096118005,43.151723394890006,38.58753320498,39.569959792942,3730100.0
59.0,A,2000-05-24,57.75,59.94,54.0,5691900.0,0.0,1.0,39.399399621421,40.893506723948,36.840997048602,40.252200479028,5691900.0
68.75,A,2000-05-25,59.25,68.75,58.25,5492200.0,0.0,1.0,40.422760650549,46.904047168359,39.740519964464,46.904047168359,5492200.0
65.0,A,2000-05-26,67.0,68.5,64.31,3545300.0,0.0,1.0,45.710125967709,46.733486996836994,43.87489852214001,44.345644595539,3545300.0
75.38,A,2000-05-30,66.19,76.44,66.06,3818900.0,0.0,1.0,45.15751101198,52.150478044354,45.068819722789,51.427302917103006,3818900.0
73.63,A,2000-05-31,74.0,78.19,72.75,3153300.0,0.0,1.0,50.485810770305996,53.344399245003004,49.633009912699,50.233381716454,3153300.0
73.0,A,2000-06-01,74.44,76.31,72.75,2824200.0,0.0,1.0,50.785996672182996,52.061786755163,49.633009912699,49.803570084221,2824200.0
81.75,A,2000-06-02,73.5,82.0,73.5,12222000.0,0.0,1.0,50.144690427263,55.943736258988,50.144690427263,55.773176087466,12222000.0
79.0,A,2000-06-05,81.0,83.75,76.5,7613100.0,0.0,1.0,55.261495572902,57.137657459637005,52.191412485519,53.897014200732,7613100.0
71.0,A,2000-06-06,75.19,75.5,69.06,8713000.0,0.0,1.0,51.297677186746995,51.50917179943401,47.115541781044996,48.43908871205,8713000.0
67.0,A,2000-06-07,70.0,72.25,65.5,8170500.0,0.0,1.0,47.756848025965006,49.291889569657,44.686764938582,45.710125967709,8170500.0
69.13,A,2000-06-08,67.0,69.81,66.81,6846400.0,0.0,1.0,45.710125967709,47.627222295608995,45.580500237353,47.163298629071,6846400.0
70.88,A,2000-06-09,69.75,72.81,69.75,6631000.0,0.0,1.0,47.586287854443995,49.673944353864,47.586287854443995,48.35721982972,6631000.0
66.0,A,2000-06-12,72.63,72.63,65.25,4059300.0,0.0,1.0,49.551141030368996,49.551141030368996,44.516204767059996,45.027885281624,4059300.0
69.06,A,2000-06-13,64.5,71.75,64.5,5521000.0,0.0,1.0,44.004524252496005,48.950769226614,44.004524252496005,47.115541781044996,5521000.0
67.75,A,2000-06-14,70.75,71.5,67.0,4013500.0,0.0,1.0,48.268528540529005,48.780209055093,45.710125967709,46.221806482272996,4013500.0
65.94,A,2000-06-15,67.94,67.94,64.81,4862500.0,0.0,1.0,46.35143221262901,46.35143221262901,44.216018865183,44.986950840459,4862500.0
62.63,A,2000-06-16,66.19,66.56,62.0,4640700.0,0.0,1.0,45.15751101198,45.409940065832004,42.298922537283,42.728734169517004,4640700.0
68.0,A,2000-06-19,62.13,69.0,62.13,4872300.0,0.0,1.0,42.387613826474,47.07460733988,42.387613826474,46.392366653795,4872300.0
73.63,A,2000-06-20,68.94,75.88,68.38,8382100.0,0.0,1.0,47.033672898715,51.768423260146,46.651618114506995,50.233381716454,8382100.0
78.5,A,2000-06-21,73.38,79.94,73.31,6421800.0,0.0,1.0,50.062821544933,54.538320445652,50.015064696907,53.555893857689,6421800.0
75.75,A,2000-06-22,79.75,79.81,74.38,4816700.0,0.0,1.0,54.408694715296,54.449629156461,50.745062231018,51.679731970955,4816700.0
75.13,A,2000-06-23,73.94,77.5,73.88,2839400.0,0.0,1.0,50.444876329140996,52.873653171604005,50.403941887975996,51.256742745581995,2839400.0
75.13,A,2000-06-26,75.0,76.31,74.06,2735600.0,0.0,1.0,51.168051456391,52.061786755163,50.526745211471,51.256742745581995,2735600.0
75.44,A,2000-06-27,74.88,76.81,74.13,2940000.0,0.0,1.0,51.086182574061006,52.402907098205006,50.574502059497,51.46823735826899,2940000.0
79.5,A,2000-06-28,78.75,80.19,77.75,7078100.0,0.0,1.0,53.726454029211,54.708880617173,53.044213343125,54.238134543775,7078100.0
75.88,A,2000-06-29,79.88,79.94,75.0,6195100.0,0.0,1.0,54.497386004487,54.538320445652,51.168051456391,51.768423260146,6195100.0
73.75,A,2000-06-30,76.69,79.5,73.65,5922900.0,0.0,1.0,52.321038215875,54.238134543775,50.247026530176,50.315250598785,5922900.0
73.69,A,2000-07-03,74.0,74.19,71.75,2285900.0,0.0,1.0,50.485810770305996,50.615436500662,48.950769226614,50.274316157619,2285900.0
70.25,A,2000-07-05,72.13,72.69,69.63,3862600.0,0.0,1.0,49.210020687327,49.592075471534,47.504418972113,47.927408197486,3862600.0
69.13,A,2000-07-06,70.0,70.44,68.31,3005300.0,0.0,1.0,47.756848025965006,48.057033927843,46.603861266481,47.163298629071,3005300.0
67.5,A,2000-07-07,70.0,70.44,66.75,4286300.0,0.0,1.0,47.756848025965006,48.057033927843,45.539565796188,46.051246310752,4286300.0
68.5,A,2000-07-10,67.75,70.25,67.63,3836000.0,0.0,1.0,46.221806482272996,47.927408197486,46.139937599942996,46.733486996836994,3836000.0
67.31,A,2000-07-11,68.0,68.56,66.13,2987600.0,0.0,1.0,46.392366653795,46.774421438002,45.116576570815,45.921620580396,2987600.0
69.0,A,2000-07-12,69.44,70.63,68.06,2712800.0,0.0,1.0,47.374793241757004,48.186659658199,46.433301094959994,47.07460733988,2712800.0
71.0,A,2000-07-13,69.0,72.5,68.75,4177800.0,0.0,1.0,47.07460733988,49.462449741178,46.904047168359,48.43908871205,4177800.0
77.06,A,2000-07-14,71.5,78.25,71.5,5438900.0,0.0,1.0,48.780209055093,53.385333686168,48.780209055093,52.573467269727004,5438900.0
78.25,A,2000-07-17,76.88,80.94,76.25,4410700.0,0.0,1.0,52.450663946231,55.220561131737,52.020852313998006,53.385333686168,4410700.0
76.63,A,2000-07-18,78.0,78.0,74.0,2619100.0,0.0,1.0,53.214773514647,53.214773514647,50.485810770305996,52.28010377471,2619100.0
74.06,A,2000-07-19,76.0,76.06,72.75,2531500.0,0.0,1.0,51.85029214247599,51.89122658364101,49.633009912699,50.526745211471,2531500.0
54.0,A,2000-07-20,73.88,76.31,54.0,2540500.0,0.0,1.0,50.403941887975996,52.061786755163,36.840997048602,36.840997048602,2540500.0
48.06,A,2000-07-21,51.5,51.5,46.25,26067300.0,0.0,1.0,35.135395333389,35.135395333389,31.553631731441,32.788487373255,26067300.0
49.5,A,2000-07-24,50.0,50.19,47.75,10005100.0,0.0,1.0,34.112034304260995,34.241660034617,32.576992760569,33.770913961218,10005100.0
44.75,A,2000-07-25,49.06,49.5,44.75,6534900.0,0.0,1.0,33.470728059341,33.770913961218,30.530270702313,30.530270702313,6534900.0
43.0,A,2000-07-26,45.94,46.63,42.81,8144000.0,0.0,1.0,31.342137118755,31.812883192154,29.206723771308,29.336349501664,8144000.0
40.75,A,2000-07-27,44.25,44.94,40.38,7045500.0,0.0,1.0,30.189150359271,30.659896432670003,27.548878904120997,27.801307957973,7045500.0
41.25,A,2000-07-28,41.75,41.88,39.5,6879100.0,0.0,1.0,28.483548644057997,28.572239933249,26.948507100366,28.142428301015002,6879100.0
40.75,A,2000-07-31,41.06,42.19,40.13,5760500.0,0.0,1.0,28.012802570658998,28.783734545935,27.378318732600004,27.801307957973,5760500.0
40.5,A,2000-08-01,40.69,41.19,39.5,4242500.0,0.0,1.0,27.760373516806997,28.101493859850002,26.948507100366,27.630747786451,4242500.0
40.13,A,2000-08-02,40.13,41.19,39.5,4827500.0,0.0,1.0,27.378318732600004,28.101493859850002,26.948507100366,27.378318732600004,4827500.0
41.0,A,2000-08-03,39.13,41.0,38.56,6146000.0,0.0,1.0,26.696078046514,27.971868129494,26.307200855446,27.971868129494,6146000.0
40.06,A,2000-08-04,40.5,41.44,39.63,3685600.0,0.0,1.0,27.630747786451,28.272054031371002,27.037198389557,27.330561884574,3685600.0
39.75,A,2000-08-07,40.63,41.25,38.94,3977700.0,0.0,1.0,27.719439075642,28.142428301015002,26.566452316158,27.119067271887,3977700.0
38.81,A,2000-08-08,39.69,39.69,38.19,3659600.0,0.0,1.0,27.078132830721998,27.078132830721998,26.054771801594,26.477761026967002,3659600.0
39.31,A,2000-08-09,38.75,39.88,38.5,3348000.0,0.0,1.0,26.436826585802002,27.207758561078,26.266266414281002,26.81888137001,3348000.0
39.0,A,2000-08-10,39.06,39.81,38.69,2234400.0,0.0,1.0,26.648321198488002,27.160001713052,26.395892144637,26.607386757323,2234400.0
40.63,A,2000-08-11,39.75,40.81,38.94,2454400.0,0.0,1.0,27.119067271887,27.842242399137998,26.566452316158,27.719439075642,2454400.0
43.5,A,2000-08-14,42.0,43.56,41.5,3960000.0,0.0,1.0,28.654108815579,29.718404285872,28.312988472536002,29.677469844706998,3960000.0
43.0,A,2000-08-15,43.75,44.25,42.75,3209900.0,0.0,1.0,29.848030016227998,30.189150359271,29.165789330143,29.336349501664,3209900.0
43.5,A,2000-08-16,42.75,43.5,42.5,2247000.0,0.0,1.0,29.165789330143,29.677469844706998,28.995229158622,29.677469844706998,2247000.0
