387,33.5
388,34.1
389,34.27
390,35.84
391,35.01
392,33.77
393,33.3
394,32.64
395,31.1
396,30.46
397,30.0
398,29.32
399,28.42
400,29.58
401,29.4
402,29.65
403,29.2
404,29.85
405,31.69
406,32.5
407,33.09
408,32.52
409,32.17
410,30.15
411,29.91
412,28.3
413,26.87
414,30.74
415,30.3
416,28.9
417,29.5
418,28.49
419,28.96
420,28.9
421,27.71
422,27.45
423,27.84
424,29.21
425,30.1
426,29.42
427,28.61
428,31.75
429,31.75
430,31.3
431,30.82
432,31.03
433,28.95
434,28.64
435,28.59
436,28.92
437,29.54
438,27.85
439,27.5
440,26.45
441,26.09
442,26.45
443,26.38
444,26.17
445,27.79
446,27.16
447,27.5
448,27.15
449,26.05
450,26.5
451,25.83
452,24.6
453,24.0
454,23.35
455,23.05
456,21.75
457,21.73
458,22.75
459,20.82
460,20.15
461,21.0
462,19.78
463,19.3
464,19.24
465,19.55
466,18.86
467,20.07
468,21.25
469,21.7
470,21.1
471,21.42
472,20.78
473,21.94
474,24.12
475,23.36
476,23.23
477,23.81
478,23.62
479,22.7
480,23.36
481,23.61
482,23.85
483,24.22
484,24.13
485,24.34
486,22.93
487,22.2
488,22.27
489,22.9
490,23.3
491,24.48
492,25.49
493,24.7
494,24.75
495,24.8
496,24.64
497,24.95
498,25.31
499,25.03
500,24.13
501,24.41
502,23.78
503,24.33
504,25.1
505,26.25
506,27.0
507,26.95
508,27.17
509,27.27
510,27.51
511,28.15
512,29.93
513,29.76
514,30.15
515,29.95
516,29.29
517,30.71
518,28.52
519,28.83
520,28.91
521,28.82
522,28.55
523,27.7
524,27.95
525,28.51
526,28.1
527,28.84
528,28.95
529,28.51
530,29.25
531,31.1
532,32.78
533,32.65
534,32.75
535,31.97
536,31.72
537,31.04
538,30.42
539,30.45
540,28.86
541,29.37
542,28.48
543,27.16
544,28.0
545,28.79
546,29.06
547,29.63
548,29.25
549,29.44
550,30.35
551,29.61
552,28.58
553,27.16
554,26.98
555,26.39
556,25.98
557,26.74
558,26.16
559,26.86
560,27.3
561,27.5
562,26.05
563,28.86
564,28.16
565,28.26
566,29.0
567,29.71
568,30.64
569,31.15
570,32.99
571,34.96
572,34.9
573,34.42
574,34.8
575,36.09
576,36.21
577,36.01
578,35.69
579,35.66
580,37.31
581,37.06
582,36.6
583,34.36
584,35.32
585,34.37
586,33.39
587,33.52
588,33.25
589,34.96
590,36.53
591,35.7
592,35.05
593,34.14
594,33.89
595,34.2
596,32.8
597,33.18
598,32.15
599,32.35
600,32.44
601,33.9
602,34.97
603,34.6
604,35.0
605,33.75
606,32.31
607,31.13
608,30.95
609,29.96
610,29.65
611,30.05
612,30.44
613,29.1
614,28.51
615,27.85
616,27.81
617,30.04
618,28.74
619,27.95
620,28.46
621,31.05
622,29.75
623,29.6
624,30.01
625,29.4
626,28.54
627,28.11
628,27.83
629,27.3
630,27.14
631,26.7
632,26.13
633,26.37
634,25.53
635,25.49
636,25.1
637,24.63
638,23.7
639,24.73
640,25.26
641,24.67
642,24.0
643,23.5
644,25.21
645,25.27
646,24.3
647,24.0
648,23.96
649,24.16
650,23.55
651,23.2
652,24.23
653,23.65
654,23.13
655,21.95
656,23.0
657,23.95
658,23.0
659,22.65
660,22.09
661,23.55
662,23.87
663,23.57
664,23.29
665,22.72
666,21.73
667,20.75
668,19.99
669,19.74
670,18.94
671,16.79
672,17.31
673,18.32
674,18.53
675,18.88
676,17.76
677,16.84
678,15.68
679,16.27
680,16.87
681,17.2
682,16.72
683,16.46
684,15.89
685,16.04
686,16.03
687,15.96
688,17.44
689,16.2
690,17.05
691,17.02
692,16.02
693,16.2
694,15.31
695,14.85
696,14.2
697,13.43
698,12.85
699,13.5
700,13.72
701,14.15
702,14.73
703,15.27
704,15.43
705,15.27
706,14.98
707,14.59
708,14.76
709,14.75
710,14.07
711,13.97
712,13.35
713,13.2
714,14.07
715,13.78
716,13.09
717,13.06
718,13.05
719,12.5
720,12.3
721,11.8
722,11.52
723,12.23
724,10.9
725,10.85
726,10.9
727,11.01
728,11.87
729,11.25
730,12.1
731,12.1
732,12.53
733,12.3
734,12.0
735,13.05
736,12.94
737,13.52
738,12.72
739,13.87
740,13.75
741,14.58
742,15.03
743,15.07
744,14.96
745,14.21
746,14.05
747,13.54
748,13.8
749,13.4
750,13.98
751,13.8
752,13.6
753,16.6
754,17.01
755,18.24
756,18.25
757,19.53
758,18.76
759,19.58
760,19.41
761,19.3
762,18.06
763,17.11
764,16.95
765,16.79
766,16.4
767,17.16
768,17.32
769,17.18
770,17.2
771,17.62
772,17.4
773,16.85
774,16.76
775,18.0
776,18.54
777,18.23
778,18.3
779,18.2
780,18.01
781,17.96
782,19.14
783,19.05
784,19.96
785,19.78
786,18.82
787,19.57
788,19.9
789,19.62
790,19.91
791,18.88
792,18.68
793,18.05
794,17.69
795,17.42
796,17.37
797,16.7
798,16.23
799,16.8
800,16.8
801,16.14
802,16.48
803,16.49
804,16.3
805,16.32
806,12.26
807,11.45
808,11.73
809,12.05
810,12.43
811,12.45
812,12.49
813,12.7
814,12.53
815,12.6
816,13.45
817,12.99
818,13.18
819,12.8
820,13.1
821,13.2
822,13.02
823,12.85
824,13.03
825,13.06
826,13.39
827,12.93
828,12.56
829,12.41
830,13.03
831,13.39
832,14.06
833,14.8
834,14.66
835,14.83
836,14.8
837,14.26
838,14.2
839,14.04
840,14.14
841,13.92
842,13.15
843,13.5
844,14.36
845,14.4
846,14.36
847,14.28
848,14.32
849,13.73
850,14.08
851,13.99
852,14.1
853,14.18
854,14.6
855,14.94
856,15.28
857,15.52
858,16.23
859,15.9
860,15.62
861,16.01
862,16.11
863,16.02
864,16.19
865,16.25
866,16.0
867,16.07
868,15.99
869,16.02
870,16.33
871,16.3
872,16.24
873,16.29
874,16.71
875,16.51
876,15.51
877,16.04
878,15.85
879,16.16
880,16.26
881,17.15
882,17.65
883,17.64
884,18.13
885,18.73
886,19.05
887,19.91
888,19.65
889,19.31
890,18.79
891,18.8
892,18.89
893,18.84
894,18.92
895,19.24
896,19.24
897,19.56
898,19.26
899,19.06
900,18.89
901,18.75
902,18.92
903,19.35
904,19.55
905,19.55
906,19.91
907,20.3
908,19.99
909,21.29
910,21.68
911,21.77
912,21.06
913,21.7
914,22.15
915,22.23
916,21.94
917,21.1
918,21.24
919,20.51
920,21.48
921,21.65
922,21.62
923,21.73
924,21.97
925,21.94
926,21.55
927,21.73
928,21.55
929,21.56
930,20.83
931,20.58
932,20.67
933,20.69
934,21.02
935,21.25
936,21.49
937,21.76
938,21.78
939,22.46
940,24.29
941,24.38
942,24.89
943,24.31
944,24.11
945,24.0
946,24.5
947,24.29
948,24.32
949,24.67
950,24.5
951,25.15
952,25.5
953,26.43
954,25.88
955,24.49
956,25.04
957,24.97
958,24.5
959,24.67
960,24.6
961,24.56
962,25.04
963,24.43
964,24.65
965,23.07
966,22.82
967,22.38
968,22.66
969,22.11
970,22.25
971,21.99
972,23.0
973,23.03
974,23.43
975,23.41
976,23.63
977,23.7
978,23.88
979,24.07
980,24.24
981,24.32
982,23.98
983,23.83
984,24.02
985,23.48
986,22.97
987,23.07
988,22.87
989,24.0
990,24.09
991,24.81
992,24.92
993,25.29
994,25.4
995,25.6
996,26.27
997,26.82
998,25.87
999,25.97
1000,26.87
1001,26.5
1002,26.61
1003,26.75
1004,27.77
1005,27.7
1006,27.24
1007,27.19
1008,27.7
1009,27.78
1010,28.03
1011,28.28
1012,28.28
1013,27.8
1014,28.3
1015,27.99
1016,26.92
1017,27.46
1018,26.86
1019,26.53
1020,27.29
1021,27.25
1022,27.11
1023,27.46
1024,27.18
1025,27.82
1026,27.99
1027,28.37
1028,28.27
1029,28.07
1030,27.95
1031,28.59
1032,28.7
1033,29.24
1034,28.8
1035,29.55
1036,30.48
1037,30.87
1038,32.28
1039,32.05
1040,32.4
1041,32.24
1042,32.14
1043,32.91
1044,34.25
1045,34.01
1046,34.77
1047,33.98
1048,33.44
1049,33.91
1050,36.1
1051,35.95
1052,35.65
1053,36.86
1054,36.42
1055,36.48
1056,35.3
1057,35.23
1058,36.85
1059,37.1
1060,37.37
1061,37.4
1062,36.92
1063,37.08
1064,37.49
1065,35.98
1066,36.09
1067,35.05
1068,33.72
1069,33.75
1070,33.95
1071,34.2
1072,34.19
1073,34.33
1074,34.23
1075,33.97
1076,33.95
1077,34.81
1078,33.62
1079,32.83
1080,31.56
1081,30.2
1082,31.65
1083,30.27
1084,30.19
1085,31.63
1086,30.6
1087,30.55
1088,30.16
1089,28.9
1090,29.27
1091,30.7
1092,30.79
1093,31.27
1094,31.46
1095,31.63
1096,31.64
1097,32.32
1098,32.44
1099,32.56
1100,31.86
1101,31.83
1102,31.87
1103,31.01
1104,30.76
1105,29.9
1106,30.13
1107,30.4
1108,28.74
1109,29.04
1110,29.37
1111,29.5
1112,29.09
1113,28.81
1114,28.3
1115,27.8
1116,27.01
1117,27.26
1118,26.73
1119,26.81
1120,26.34
1121,26.31
1122,25.41
1123,26.2
1124,26.16
1125,26.02
1126,25.59
1127,25.52
1128,25.4
1129,25.21
1130,24.3
1131,24.38
1132,24.35
1133,24.73
1134,24.96
1135,25.41
1136,25.7
1137,25.8
1138,25.4
1139,25.05
1140,25.22
1141,26.51
1142,26.56
1143,26.2
1144,26.3
1145,25.81
1146,26.04
1147,26.07
1148,25.57
1149,25.89
1150,25.58
1151,26.13
1152,27.04
1153,27.44
1154,29.51
1155,28.95
1156,29.62
1157,29.28
1158,28.64
1159,28.27
1160,27.42
1161,27.32
1162,26.87
1163,26.84
1164,26.3
1165,26.28
1166,25.8
1167,25.84
1168,25.31
1169,25.2
1170,25.79
1171,24.5
1172,24.85
1173,23.56
1174,23.19
1175,23.25
1176,22.81
1177,23.55
1178,23.81
1179,24.03
1180,23.18
1181,22.95
1182,22.55
1183,21.85
1184,22.0
1185,22.86
1186,21.77
1187,19.68
1188,20.52
1189,20.72
1190,21.19
1191,21.77
1192,21.81
1193,22.2
1194,22.15
1195,21.61
1196,21.96
1197,21.58
1198,21.64
1199,21.13
1200,20.5
1201,20.69
1202,21.2
1203,20.37
1204,20.58
1205,20.18
1206,21.16
1207,22.71
1208,22.88
1209,22.9
1210,22.38
1211,22.44
1212,22.9
1213,23.24
1214,23.32
1215,22.67
1216,22.62
1217,21.82
1218,21.35
1219,21.29
1220,21.61
1221,21.57
1222,22.99
1223,23.54
1224,23.21
1225,23.02
1226,22.73
1227,22.23
1228,22.16
1229,21.92
1230,22.43
1231,22.14
1232,22.79
1233,22.97
1234,22.72
1235,23.73
1236,24.56
1237,23.9
1238,23.95
1239,24.33
1240,24.98
1241,24.8
1242,25.06
1243,24.71
1244,24.92
1245,24.84
1246,24.96
1247,25.21
1248,25.77
1249,25.56
1250,25.05
1251,25.68
1252,22.58
1253,22.79
1254,22.95
1255,23.37
1256,23.39
1257,23.13
1258,23.08
1259,22.83
1260,23.18
1261,23.16
1262,23.05
1263,22.89
1264,23.69
1265,24.04
1266,24.21
1267,24.31
1268,23.88
1269,23.53
1270,23.71
1271,23.69
1272,23.84
1273,24.2
1274,24.18
1275,23.68
1276,23.82
1277,23.57
1278,23.82
1279,24.0
1280,23.97
1281,23.8
1282,24.01
1283,24.38
1284,24.09
1285,24.1
1286,23.88
1287,23.25
1288,23.24
1289,22.73
1290,22.71
1291,22.6
1292,22.21
1293,22.18
1294,21.71
1295,22.05
1296,22.43
1297,22.06
1298,22.25
1299,21.8
1300,21.44
1301,21.8
1302,22.0
1303,22.0
1304,21.61
1305,22.11
1306,22.52
1307,22.7
1308,22.1
1309,22.45
1310,23.12
1311,23.75
1312,23.09
1313,23.04
1314,23.72
1315,24.02
1316,24.39
1317,23.93
1318,23.7
1319,23.57
1320,23.48
1321,22.98
1322,23.19
1323,23.55
1324,24.0
1325,24.48
1326,24.34
1327,24.43
1328,24.11
1329,24.75
1330,24.36
1331,24.01
1332,23.91
1333,23.34
1334,23.67
1335,23.26
1336,22.53
1337,22.66
1338,22.35
1339,22.58
1340,22.58
1341,22.53
1342,22.61
1343,22.51
1344,22.48
1345,22.27
1346,22.2
1347,22.07
1348,21.41
1349,21.36
1350,21.66
1351,21.58
1352,21.37
1353,21.14
1354,21.36
1355,20.81
1356,20.67
1357,20.4
1358,20.67
1359,20.77
1360,20.51
1361,21.37
1362,21.1
1363,21.32
1364,21.34
1365,21.23
1366,20.65
1367,20.75
1368,20.97
1369,21.18
1370,21.25
1371,21.08
1372,21.5
1373,21.89
1374,21.86
1375,22.2
1376,21.97
1377,21.99
1378,21.56
1379,22.48
1380,22.92
1381,23.07
1382,23.41
1383,23.63
1384,23.89
1385,23.53
1386,23.76
1387,23.91
1388,24.01
1389,24.18
1390,24.19
1391,24.06
1392,24.52
1393,24.22
1394,24.45
1395,24.7
1396,24.5
1397,24.67
1398,24.7
1399,24.65
1400,24.57
1401,24.77
1402,24.92
1403,24.68
1404,24.63
1405,24.82
1406,24.13
1407,23.34
1408,23.49
1409,23.23
1410,23.02
1411,23.4
1412,23.62
1413,23.64
1414,23.88
1415,24.34
1416,25.67
1417,25.93
1418,25.93
1419,25.74
1420,25.66
1421,25.67
1422,25.95
1423,25.92
1424,25.85
1425,25.59
1426,25.6
1427,25.98
1428,26.4
1429,26.42
1430,26.24
1431,26.51
1432,26.63
1433,26.77
1434,26.19
1435,25.87
1436,25.32
1437,25.58
1438,25.3
1439,26.12
1440,26.41
1441,30.33
1442,30.48
1443,31.11
1444,30.9
1445,30.65
1446,30.7
1447,30.25
1448,30.15
1449,30.8
1450,31.1
1451,31.26
1452,32.02
1453,32.16
1454,32.29
1455,32.14
1456,32.48
1457,32.49
1458,32.2
1459,32.62
1460,33.32
1461,33.09
1462,32.63
1463,33.03
1464,33.91
1465,33.65
1466,34.03
1467,33.64
1468,33.68
1469,33.69
1470,33.6
1471,33.46
1472,33.23
1473,32.67
1474,32.75
1475,32.99
1476,32.46
1477,31.26
1478,31.07
1479,31.81
1480,31.35
1481,31.03
1482,30.43
1483,30.58
1484,30.93
1485,30.84
1486,30.65
1487,31.18
1488,30.82
1489,31.09
1490,31.17
1491,31.18
1492,30.99
1493,30.57
1494,31.0
1495,32.01
1496,32.13
1497,32.68
1498,32.7
1499,32.8
1500,32.9
1501,32.97
1502,33.03
1503,33.04
1504,32.93
1505,32.9
1506,34.5
1507,34.25
1508,34.76
1509,34.91
1510,34.98
1511,35.57
1512,35.65
1513,35.69
1514,35.65
1515,35.49
1516,35.66
1517,35.98
1518,35.49
1519,35.0
1520,34.94
1521,34.48
1522,34.58
1523,35.27
1524,35.65
1525,35.98
1526,35.53
1527,35.21
1528,35.3
1529,35.05
1530,34.82
1531,34.86
1532,35.07
1533,34.9
1534,33.98
1535,33.9
1536,33.47
1537,33.29
1538,33.5
1539,33.59
1540,34.47
1541,34.65
1542,34.55
1543,35.0
1544,34.99
1545,34.22
1546,33.96
1547,33.76
1548,33.52
1549,35.0
1550,34.25
1551,34.25
1552,34.32
1553,34.27
1554,34.11
1555,34.14
1556,34.4
1557,33.91
1558,34.96
1559,34.27
1560,34.33
1561,34.74
1562,34.0
1563,34.54
1564,35.13
1565,35.87
1566,34.45
1567,34.8
1568,34.99
1569,34.78
1570,34.99
1571,35.14
1572,35.44
1573,36.0
1574,35.92
1575,36.59
1576,36.0
1577,36.71
1578,36.32
1579,36.22
1580,36.18
1581,36.35
1582,36.56
1583,36.21
1584,36.38
1585,36.93
1586,36.84
1587,37.53
1588,37.74
1589,37.92
1590,37.72
1591,37.12
1592,37.1
1593,37.2
1594,37.37
1595,36.68
1596,36.27
1597,36.96
1598,37.3
1599,37.55
1600,38.1
1601,38.05
1602,38.22
1603,38.5
1604,37.86
1605,36.92
1606,36.97
1607,36.33
1608,36.67
1609,36.86
1610,37.99
1611,38.61
1612,38.97
1613,38.82
1614,38.42
1615,38.87
1616,38.8
1617,39.0
1618,38.42
1619,38.75
1620,39.03
1621,38.93
1622,38.86
1623,39.15
1624,39.0
1625,38.88
1626,38.67
1627,38.67
1628,37.25
1629,37.97
1630,34.85
1631,34.79
1632,34.84
1633,34.98
1634,34.44
1635,34.49
1636,34.12
1637,33.91
1638,34.63
1639,34.08
1640,34.89
1641,35.03
1642,35.52
1643,34.34
1644,34.04
1645,33.9
1646,33.51
1647,33.94
1648,32.6
1649,31.45
1650,31.92
1651,33.38
1652,33.35
1653,32.36
1654,32.18
1655,32.66
1656,32.27
1657,31.19
1658,31.44
1659,30.44
1660,30.56
1661,31.51
1662,31.56
1663,31.86
1664,31.33
1665,31.64
1666,31.02
1667,30.75
1668,30.18
1669,28.5
1670,28.47
1671,28.69
1672,28.84
1673,28.3
1674,29.4
1675,28.77
1676,27.86
1677,29.04
1678,29.16
1679,27.81
1680,27.53
1681,27.92
1682,28.44
1683,28.05
1684,28.13
1685,28.2
1686,28.05
1687,27.75
1688,27.08
1689,27.28
1690,27.8
1691,27.2
1692,28.47
1693,31.12
1694,32.01
1695,32.28
1696,31.8
1697,31.32
1698,30.89
1699,30.54
1700,30.57
1701,30.47
1702,30.8
1703,31.36
1704,32.0
1705,32.16
1706,31.52
1707,31.57
1708,30.69
1709,30.44
1710,30.68
1711,31.09
1712,31.5
1713,31.35
1714,31.0
1715,30.92
1716,31.18
1717,31.45
1718,32.6
1719,33.08
1720,32.48
1721,32.89
1722,32.94
1723,32.27
1724,32.98
1725,32.69
1726,32.32
1727,32.24
1728,33.04
1729,32.9
1730,33.29
1731,33.42
1732,33.35
1733,33.18
1734,33.58
1735,34.5
1736,34.32
1737,34.4
1738,35.01
1739,34.92
1740,34.92
1741,34.79
1742,34.93
1743,35.03
1744,35.42
1745,34.88
1746,34.9
1747,35.6
1748,34.09
1749,33.41
1750,32.93
1751,34.03
1752,33.63
1753,33.67
1754,34.08
1755,34.34
1756,35.0
1757,33.0
1758,33.14
1759,33.65
1760,33.75
1761,33.74
1762,33.63
1763,33.42
1764,33.56
1765,32.61
1766,32.6
1767,32.04
1768,31.84
1769,31.97
1770,32.62
1771,33.16
1772,33.07
1773,33.22
1774,33.43
1775,33.57
1776,33.86
1777,33.84
1778,34.06
1779,34.08
1780,34.08
1781,34.12
1782,34.05
1783,34.25
1784,33.72
1785,34.2
1786,34.7
1787,35.36
1788,34.85
1789,34.3
1790,34.41
1791,34.09
1792,33.97
1793,34.01
1794,33.7
1795,33.7
1796,33.6
1797,33.54
1798,32.87
1799,32.25
1800,32.8
1801,32.57
1802,32.71
1803,32.61
1804,32.06
1805,32.37
1806,31.99
1807,32.0
1808,32.0
1809,32.19
1810,31.61
1811,31.83
1812,32.0
1813,32.57
1814,32.67
1815,32.66
1816,32.59
1817,32.98
1818,32.94
1819,33.83
1820,32.77
1821,32.49
1822,32.75
1823,33.0
1824,33.27
1825,33.28
1826,32.11
1827,31.75
1828,31.44
1829,30.72
1830,30.69
1831,30.83
1832,30.78
1833,31.74
1834,31.76
1835,32.14
1836,31.67
1837,32.0
1838,31.7
1839,31.75
1840,31.85
1841,32.06
1842,32.09
1843,32.59
1844,33.22
1845,33.34
1846,33.63
1847,33.48
1848,33.71
1849,33.69
1850,33.96
1851,34.55
1852,34.81
1853,34.71
1854,35.06
1855,34.91
1856,34.62
1857,34.87
1858,34.47
1859,34.98
1860,35.56
1861,35.48
1862,35.24
1863,35.48
1864,35.4
1865,35.34
1866,35.17
1867,35.07
1868,34.71
1869,34.37
1870,35.99
1871,36.38
1872,36.45
1873,37.0
1874,37.23
1875,37.34
1876,37.44
1877,36.01
1878,36.21
1879,35.91
1880,37.78
1881,37.82
1882,37.63
1883,38.0
1884,38.32
1885,38.54
1886,38.58
1887,37.68
1888,38.37
1889,38.32
1890,38.29
1891,38.17
1892,38.28
1893,38.49
1894,38.47
1895,38.37
1896,37.26
1897,37.53
1898,37.71
1899,37.47
1900,38.47
1901,38.85
1902,38.72
1903,38.9
1904,39.31
1905,38.74
1906,39.14
1907,38.65
1908,38.48
1909,38.4
1910,38.49
1911,38.48
1912,38.44
1913,39.2
1914,39.68
1915,39.57
1916,39.82
1917,39.88
1918,39.7
1919,39.89
1920,40.4
1921,39.96
1922,39.84
1923,39.8
1924,39.62
1925,39.88
1926,39.38
1927,39.83
1928,39.19
1929,39.15
1930,38.44
1931,37.64
1932,38.09
1933,38.15
1934,38.16
1935,38.62
1936,37.98
1937,38.31
1938,38.3
1939,38.48
1940,35.89
1941,35.75
1942,36.33
1943,36.33
1944,32.39
1945,32.78
1946,33.83
1947,33.6
1948,33.94
1949,34.38
1950,34.64
1951,35.2
1952,35.14
1953,34.67
1954,35.62
1955,35.83
1956,36.4
1957,36.46
1958,36.16
1959,36.58
1960,36.28
1961,36.1
1962,36.31
1963,36.29
1964,36.34
1965,36.16
1966,36.03
1967,37.2
1968,37.26
1969,37.02
1970,36.91
1971,36.56
1972,36.77
1973,36.93
1974,36.98
1975,36.88
1976,37.01
1977,37.0
1978,36.83
1979,37.2
1980,37.79
1981,37.89
1982,38.16
1983,37.87
1984,37.29
1985,37.61
1986,38.18
1987,38.3
1988,38.37
1989,38.43
1990,37.3
1991,36.6
1992,37.33
1993,36.9
1994,36.24
1995,36.03
1996,36.03
1997,35.86
1998,36.85
1999,36.26
2000,36.02
2001,35.69
2002,36.13
2003,35.09
2004,34.98
2005,33.39
2006,33.51
2007,33.91
2008,34.2
2009,33.7
2010,36.72
2011,35.8
2012,36.51
2013,36.7
2014,36.91
2015,36.54
2016,36.83
2017,37.95
2018,37.47
2019,37.83
2020,37.75
2021,37.48
2022,37.84
2023,37.95
2024,38.01
2025,37.89
2026,36.47
2027,37.09
2028,36.96
2029,36.31
2030,35.44
2031,35.11
2032,35.5
2033,36.42
2034,37.19
2035,36.98
2036,37.47
2037,37.14
2038,37.49
2039,36.74
2040,36.3
2041,35.94
2042,34.77
2043,35.34
2044,35.29
2045,35.38
2046,36.97
2047,36.0
2048,36.64
2049,35.99
2050,35.67
2051,35.35
2052,33.66
2053,32.84
2054,33.43
2055,33.6
2056,33.19
2057,33.52
2058,33.48
2059,34.18
2060,33.86
2061,34.46
2062,34.46
2063,33.59
2064,33.63
2065,32.42
2066,32.0
2067,31.86
2068,31.85
2069,32.68
2070,31.54
2071,30.65
2072,30.93
2073,31.53
2074,31.61
2075,31.41
2076,31.5
2077,31.87
2078,32.03
2079,31.65
2080,30.61
2081,30.74
2082,30.51
2083,30.6
2084,30.14
2085,30.07
2086,29.54
2087,30.34
2088,30.43
2089,30.5
2090,29.64
2091,29.67
2092,30.47
2093,29.35
2094,29.66
2095,30.35
2096,30.32
2097,29.99
2098,29.22
2099,29.58
2100,29.83
2101,30.89
2102,31.23
2103,31.47
2104,31.71
2105,31.57
2106,31.51
2107,31.06
2108,30.94
2109,30.13
2110,30.25
2111,29.15
2112,30.4
2113,30.09
2114,30.97
2115,30.66
2116,30.15
2117,31.04
2118,31.44
2119,31.53
2120,30.66
2121,30.56
2122,30.21
2123,31.1
2124,32.07
2125,31.62
2126,31.82
2127,31.75
2128,31.98
2129,31.9
2130,32.37
2131,32.23
2132,32.53
2133,35.34
2134,35.09
2135,36.24
2136,35.62
2137,35.7
2138,36.02
2139,35.93
2140,36.42
2141,36.95
